Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Honduras,HND,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1890.9
Honduras,HND,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1821.3
Honduras,HND,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1854.7
Honduras,HND,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1667.9
Honduras,HND,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.9
Honduras,HND,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1711.5
Honduras,HND,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1660.3
Honduras,HND,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1727.2
Honduras,HND,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1680.5
Honduras,HND,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1682.7
Honduras,HND,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1522.3
Honduras,HND,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1506.5
Honduras,HND,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1388.1
Honduras,HND,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1533.4
Honduras,HND,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1341.8
Honduras,HND,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1447.1
Honduras,HND,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1368.1
Honduras,HND,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1170.2
Honduras,HND,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1089.9
Honduras,HND,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1570
Honduras,HND,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1579
Honduras,HND,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1540.4
Honduras,HND,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1310.8
Honduras,HND,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1328.6
Honduras,HND,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1328.5
Honduras,HND,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1316.9
Honduras,HND,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1468.5
Honduras,HND,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1424.6
Honduras,HND,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1289.4
Honduras,HND,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1563.2
Honduras,HND,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1363
Honduras,HND,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1433
Honduras,HND,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1343.8
Honduras,HND,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1442.3
Honduras,HND,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.3
Honduras,HND,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1377
Honduras,HND,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1131.7
Honduras,HND,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1000.2
Honduras,HND,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,952.2
Honduras,HND,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,924.8
Honduras,HND,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1000.7
Honduras,HND,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1093.4
Honduras,HND,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1215.3
Honduras,HND,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1140.2
Honduras,HND,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1210
Honduras,HND,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.5
Honduras,HND,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.2
Honduras,HND,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.1
Honduras,HND,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.3
Honduras,HND,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1209.4
Honduras,HND,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1211.6
Honduras,HND,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1156.9
Honduras,HND,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1129.2
Honduras,HND,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1102.4
Honduras,HND,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1077.6
Honduras,HND,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1051.2
Honduras,HND,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.410478999
Honduras,HND,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.809237891
Honduras,HND,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.990508041
Honduras,HND,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.806686696
Honduras,HND,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.99386128
Honduras,HND,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.105920457
Honduras,HND,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.281569824
Honduras,HND,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.275943284
Honduras,HND,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.628997068
Honduras,HND,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.778621187
Honduras,HND,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.836109744
Honduras,HND,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.886814079
Honduras,HND,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.834605747
Honduras,HND,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.389872002
Honduras,HND,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.650203872
Honduras,HND,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.822232813
Honduras,HND,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.572873169
Honduras,HND,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.160282663
Honduras,HND,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.676063997
Honduras,HND,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.740555448
Honduras,HND,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.656217452
Honduras,HND,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.049406976
Honduras,HND,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.869843153
Honduras,HND,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.699419137
Honduras,HND,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.555053545
Honduras,HND,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.117794834
Honduras,HND,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.743039209
Honduras,HND,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.935025979
Honduras,HND,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.749631536
Honduras,HND,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.54194173
Honduras,HND,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.962841512
Honduras,HND,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.120751033
Honduras,HND,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.883605842
Honduras,HND,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.938821097
Honduras,HND,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.818267236
Honduras,HND,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.62434161
Honduras,HND,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.528370971
Honduras,HND,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.521018777
Honduras,HND,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.416046848
Honduras,HND,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.469095834
Honduras,HND,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.323449867
Honduras,HND,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.089023086
Honduras,HND,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.146163459
Honduras,HND,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.795647756
Honduras,HND,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.424571267
Honduras,HND,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.533093757
Honduras,HND,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.38946589
Honduras,HND,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.622775801
Honduras,HND,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.111164814
Honduras,HND,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.723287978
Honduras,HND,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.373600748
Honduras,HND,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.012311902
Honduras,HND,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.161825727
Honduras,HND,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.1315918
Honduras,HND,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.08769989
Honduras,HND,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.1
Honduras,HND,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6
Honduras,HND,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
Honduras,HND,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6
Honduras,HND,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.98171
Honduras,HND,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.653773
Honduras,HND,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.184881
Honduras,HND,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.607727
Honduras,HND,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.195298
Honduras,HND,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.984668
Honduras,HND,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.269685
Honduras,HND,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.396899
Honduras,HND,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.548187
Honduras,HND,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.266448
Honduras,HND,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.903309
Honduras,HND,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.113528
Honduras,HND,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.090464
Honduras,HND,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.141137
Honduras,HND,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.2
Honduras,HND,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.42304993
Honduras,HND,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.394103
Honduras,HND,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.859519
Honduras,HND,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.794754
Honduras,HND,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.68112
Honduras,HND,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.122022
Honduras,HND,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.733947
Honduras,HND,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.100156
Honduras,HND,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.913112
Honduras,HND,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.781937
Honduras,HND,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.09
Honduras,HND,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.16
Honduras,HND,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.83
Honduras,HND,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.6
Honduras,HND,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.66
Honduras,HND,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.74
Honduras,HND,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.16
Honduras,HND,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.1
Honduras,HND,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.39
Honduras,HND,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.92
Honduras,HND,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,53.63
Honduras,HND,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.45
Honduras,HND,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.97
Honduras,HND,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.57
Honduras,HND,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.22
Honduras,HND,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.37
Honduras,HND,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.7
Honduras,HND,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.94
Honduras,HND,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.76
Honduras,HND,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.4
Honduras,HND,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,55.24
Honduras,HND,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,53.9
Honduras,HND,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.88
Honduras,HND,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,65.39
Honduras,HND,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.63
Honduras,HND,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.97
Honduras,HND,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.95
Honduras,HND,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,66.73
Honduras,HND,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,67.75
Honduras,HND,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,70.21
Honduras,HND,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,70.13
Honduras,HND,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.766635648
Honduras,HND,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.796327952
Honduras,HND,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.783573677
Honduras,HND,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.735097969
Honduras,HND,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.798838577
Honduras,HND,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.828641279
Honduras,HND,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.859654358
Honduras,HND,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.83593481
Honduras,HND,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.010712616
Honduras,HND,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.710472691
Honduras,HND,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.93530733
Honduras,HND,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.855725942
Honduras,HND,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.826518849
Honduras,HND,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.813599766
Honduras,HND,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.68507432
Honduras,HND,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.634942064
Honduras,HND,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.416389278
Honduras,HND,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.314082085
Honduras,HND,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.386059067
Honduras,HND,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.373943515
Honduras,HND,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.231101463
Honduras,HND,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.137304284
Honduras,HND,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.094483484
Honduras,HND,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.024825353
Honduras,HND,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.033798052
Honduras,HND,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.155077497
Honduras,HND,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.104234169
Honduras,HND,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.004440817
Honduras,HND,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.900027174
Honduras,HND,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.952850672
Honduras,HND,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.984585098
Honduras,HND,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.014318217
Honduras,HND,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.876202848
Honduras,HND,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.97998517
Honduras,HND,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.099804758
Honduras,HND,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.075032765
Honduras,HND,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.178862345
Honduras,HND,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.181102892
Honduras,HND,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.110213241
Honduras,HND,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.083482475
Honduras,HND,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.040191342
Honduras,HND,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.024098934
Honduras,HND,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.081586796
Honduras,HND,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.958233871
Honduras,HND,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Honduras,HND,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
